111.747,7.25098,110.484
114.384,6.81152,110.945
117.087,6.3501,111.396
119.778,5.8667,111.824
122.465,5.36682,112.231
125.969,5.21301,112.363
129.468,5.0592,112.484
132.957,4.89441,112.593
135.829,5.08118,112.533
138.702,5.27344,112.484
141.57,5.46021,112.44
144.437,5.65796,112.407
145.75,5.85571,112.335
147.063,6.05896,112.269
148.37,6.26221,112.203
149.683,6.46545,112.143
149.963,6.49841,112.044
150.249,6.53137,111.945
150.535,6.56433,111.846
150.82,6.59729,111.747
150.628,6.51489,111.66
150.436,6.4325,111.572
150.249,6.3501,111.489
150.062,6.2677,111.401
149.612,6.16882,111.352
149.161,6.06995,111.308
148.711,5.97107,111.259
148.266,5.8667,111.215
147.717,5.80078,111.132
147.173,5.73486,111.055
146.629,5.66895,110.978
146.085,5.60303,110.907
145.311,5.55908,110.753
144.542,5.50964,110.599
143.773,5.46021,110.446
143.004,5.40527,110.297
141.4,5.32288,110.017
139.79,5.22949,109.737
138.192,5.13062,109.468
136.593,5.02075,109.199
133.726,4.83948,108.699
130.864,4.62524,108.21
128.007,4.39453,107.732
125.162,4.13635,107.265
121.47,3.82324,106.798
117.784,3.47717,106.353
114.109,3.10913,105.93
110.44,2.71362,105.529
107.194,2.20276,105.716
103.953,1.70837,105.93
100.706,1.22498,106.166
97.4652,0.752563,106.436
94.4,0.274658,107.018
91.3293,-0.159302,107.622
88.2587,-0.571289,108.254
85.188,-0.944824,108.902
82.403,-1.18103,109.786
79.6124,-1.3678,110.676
76.8274,-1.51611,111.577
74.0369,-1.62048,112.484
72.0593,-1.61499,113.159
70.0873,-1.58752,113.84
68.1152,-1.53809,114.516
66.1432,-1.46667,115.192
65.1709,-1.33484,115.466
64.2041,-1.19202,115.741
63.2373,-1.04919,116.01
62.276,-0.900879,116.279
61.7377,-0.752563,116.34
61.2048,-0.604248,116.395
60.672,-0.455933,116.45
60.1392,-0.307617,116.505
59.6503,-0.126343,116.505
59.1614,0.0494385,116.505
58.6725,0.230713,116.499
58.1012,0.411987,116.494
57.5903,0.615234,116.439
57.085,0.812988,116.384
56.5741,1.01624,116.323
56.0632,1.21399,116.263
55.7446,1.41174,116.131
55.4205,1.6095,116.005
55.0964,1.80176,115.873
54.7723,1.99951,115.746
54.8932,2.06543,115.488
55.0085,2.13684,115.236
55.1239,2.20276,114.977
55.2393,2.27417,114.725
55.5029,2.27417,114.456
55.7721,2.27417,114.186
56.0358,2.27966,113.917
56.2994,2.28516,113.648
56.7114,2.25769,113.335
57.1234,2.24121,113.022
57.5354,2.21924,112.709
57.9474,2.20276,112.396
57.9254,2.34009,112.286
57.9089,2.47192,112.17
57.8925,2.59827,112.055
57.876,2.7301,111.945
57.9089,2.81799,111.929
57.9419,2.90039,111.918
57.9749,2.98828,111.907
58.0078,3.07068,111.89
58.3319,3.12012,111.802
58.6505,3.16956,111.714
58.9746,3.2135,111.627
59.2932,3.26294,111.539
59.8865,3.32886,111.39
60.4797,3.39478,111.242
61.073,3.46619,111.094
61.6663,3.5376,110.945
62.4957,3.76831,110.66
63.3252,4.01001,110.374
64.1547,4.25171,110.094
65.4346,4.52637,109.682
66.7145,4.81201,109.276
67.9889,5.10315,108.875
69.2633,5.40527,108.479
71.0321,5.63599,108.045
72.7954,5.87769,107.617
74.5587,6.13586,107.194
76.3165,6.40503,106.782
78.6346,6.73462,106.447
80.9473,7.0752,106.128
83.2544,7.42676,105.82
85.5615,7.7948,105.529
88.0884,8.12988,105.546
90.6207,8.46497,105.579
93.1476,8.80005,105.623
95.6799,9.13513,105.683
97.6355,9.05273,106.04
99.5856,8.96484,106.392
101.536,8.86047,106.738
103.475,8.74512,107.084
105.079,8.47595,107.32
106.677,8.20129,107.551
108.27,7.92114,107.77
109.858,7.6355,107.985
111.511,7.17957,108.248
113.159,6.71265,108.495
114.879,6.24023,108.743
116.592,5.75684,108.973
118.268,5.39978,109.061
119.938,5.03723,109.138
121.602,4.67468,109.21
123.267,4.31213,109.265
124.887,4.23523,109.127
126.508,4.16382,108.99
128.123,4.0979,108.847
129.738,4.03748,108.699
131.012,4.00452,108.649
132.281,3.97156,108.6
133.55,3.94409,108.545
134.819,3.91663,108.495
135.703,3.91113,108.342
136.593,3.91113,108.193
137.477,3.91663,108.045
138.362,3.92212,107.897
139.048,3.92761,107.688
139.741,3.93311,107.474
140.427,3.94409,107.265
141.119,3.96057,107.056
141.476,3.92761,106.952
141.839,3.90015,106.853
142.202,3.87268,106.749
142.564,3.84521,106.644
142.597,3.84521,106.622
142.63,3.84521,106.6
142.668,3.84521,106.573
142.701,3.84521,106.551
142.311,3.81775,106.529
141.927,3.79028,106.507
141.537,3.76282,106.485
141.152,3.73535,106.463
139.905,3.66394,106.403
138.664,3.58704,106.342
137.422,3.51013,106.287
136.187,3.43323,106.232
133.467,3.28491,106.007
130.759,3.12561,105.793
128.051,2.95532,105.579
125.349,2.77954,105.381
121.701,2.40051,105.216
118.059,2.0105,105.079
114.428,1.61499,104.963
110.797,1.21399,104.875
107.457,0.521851,105.068
104.117,-0.153809,105.298
100.778,-0.818481,105.568
97.4377,-1.46667,105.875
94.433,-2.005,106.556
91.4282,-2.50488,107.265
88.418,-2.96631,107.996
85.4022,-3.39478,108.754
82.9907,-3.51563,109.545
80.5847,-3.60901,110.341
78.1732,-3.66943,111.138
75.7672,-3.69141,111.94
74.2621,-3.44971,112.11
72.7625,-3.20801,112.275
71.2628,-2.95532,112.434
69.7632,-2.70264,112.588
68.7799,-2.30713,112.478
67.8021,-1.91162,112.357
66.8188,-1.51611,112.236
65.8356,-1.1261,112.104
65.1984,-0.856934,112.033
64.5612,-0.593262,111.956
63.924,-0.32959,111.879
63.2867,-0.065918,111.802
62.9901,0.142822,111.693
62.688,0.351563,111.588
62.3914,0.565796,111.478
62.0892,0.774536,111.368
62.0288,0.999756,111.215
61.9684,1.21948,111.061
61.908,1.43921,110.907
61.842,1.65894,110.748
61.8695,1.77429,110.676
61.9025,1.89514,110.605
61.9299,2.0105,110.539
62.1552,1.99402,110.495
62.3749,1.97754,110.451
62.6001,1.96106,110.407
62.8253,1.94458,110.363
63.2483,1.94458,110.303
63.6713,1.94458,110.242
64.0942,1.95007,110.187
64.5227,1.95007,110.127
65.1379,2.05444,110.034
65.7532,2.15881,109.94
66.3684,2.26318,109.847
66.9836,2.37305,109.753
67.9834,2.63123,109.484
68.9832,2.8949,109.221
69.9774,3.16406,108.962
70.9717,3.43872,108.71
72.3505,3.80676,108.38
73.7238,4.1803,108.062
75.097,4.56482,107.748
76.4648,4.94934,107.446
78.2172,5.50964,107.276
79.9695,6.06995,107.122
81.7163,6.63574,106.99
83.4631,7.20154,106.87
85.21,7.66846,106.848
86.9568,8.12988,106.842
88.7036,8.59131,106.853
90.4504,9.05273,106.875
91.8951,9.20105,106.974
93.3398,9.34937,107.078
94.7845,9.49768,107.188
96.2238,9.6405,107.298
97.7509,9.59106,107.347
99.278,9.53613,107.397
100.8,9.48669,107.446
102.316,9.43176,107.496
104.315,9.36035,107.556
106.309,9.28894,107.611
108.298,9.21204,107.666
110.358,9.13513,107.732
112.912,9.1571,107.88
115.466,9.17358,108.029
118.015,9.17908,108.177
120.558,9.18457,108.325
123.107,9.18457,108.616
125.656,9.17908,108.907
128.199,9.1571,109.193
130.743,9.11865,109.479
132.676,9.1626,109.611
134.604,9.20105,109.742
136.538,9.23401,109.874
138.466,9.26147,110.006
139.526,9.17908,110.034
140.581,9.09668,110.061
141.641,9.01428,110.083
142.701,8.93188,110.11
142.954,8.6792,110.061
143.207,8.42651,110.017
143.459,8.17383,109.968
143.712,7.92664,109.918
143.366,7.67395,109.737
143.026,7.42676,109.561
142.685,7.17407,109.38
142.344,6.92688,109.204
141.625,6.70715,108.962
140.911,6.48193,108.721
140.202,6.25671,108.479
139.493,6.03149,108.243
138.126,5.7843,107.897
136.769,5.53162,107.562
135.412,5.27344,107.227
134.055,5.00427,106.902
131.385,4.62524,106.441
128.716,4.22424,105.996
126.063,3.80127,105.579
123.409,3.36182,105.172
119.866,2.61475,105.068
116.334,1.86768,105.013
112.802,1.11511,105.002
109.281,0.368042,105.035
105.76,-0.730591,105.881
102.222,-1.77429,106.787
98.6737,-2.76306,107.765
95.1086,-3.68591,108.798
91.7963,-4.36157,110.11
88.4674,-4.96033,111.462
85.1276,-5.48218,112.852
81.7712,-5.92163,114.269
79.3652,-5.98755,115.439
76.9537,-6.00952,116.603
74.5477,-5.98206,117.773
72.1417,-5.89966,118.943
70.719,-5.61951,119.427
69.2963,-5.32837,119.905
67.8735,-5.02625,120.377
66.4563,-4.71313,120.839
65.6268,-4.35608,120.806
64.7974,-4.00452,120.767
63.9679,-3.65295,120.723
63.1384,-3.2959,120.674
62.677,-2.99927,120.471
62.2101,-2.70264,120.262
61.7487,-2.40601,120.053
61.2817,-2.11487,119.844
61.3586,-2.03247,119.509
61.4355,-1.94458,119.169
61.4301,-1.86218,118.834
61.2708,-1.67542,118.702
61.1169,-1.49414,118.564
60.9576,-1.31287,118.427
60.8038,-1.13159,118.29
60.8917,-1.07666,118.103
60.9796,-1.02173,117.916
61.0675,-0.961304,117.729
61.1554,-0.906372,117.543
61.3202,-0.840454,117.394
61.485,-0.769043,117.241
61.6498,-0.703125,117.092
61.8146,-0.631714,116.944
62.0563,-0.65918,116.856
62.2925,-0.686646,116.768
62.5287,-0.714111,116.686
62.7704,-0.741577,116.598
63.0341,-0.780029,116.499
63.2977,-0.818481,116.406
63.5559,-0.85144,116.307
63.8196,-0.889893,116.208
64.1052,-0.917358,116.125
64.3854,-0.950317,116.043
64.671,-0.977783,115.961
64.9512,-1.01074,115.878
65.3467,-1.0437,115.818
65.7367,-1.07666,115.757
66.1267,-1.10413,115.692
66.5222,-1.13708,115.631
67.3407,-0.98877,115.323
68.1647,-0.834961,115.021
68.9832,-0.681152,114.719
69.8016,-0.516357,114.423
71.0651,-0.203247,113.928
72.3285,0.109863,113.439
73.5864,0.444946,112.961
74.8389,0.791016,112.495
76.4923,1.19202,111.934
78.1458,1.6095,111.39
79.7937,2.03796,110.858
81.4307,2.4884,110.341
83.573,3.14209,109.847
85.6989,3.81226,109.38
87.8247,4.4989,108.935
89.9451,5.20203,108.517
92.2467,6.026,108.38
94.5483,6.84998,108.276
96.8445,7.67944,108.21
99.1461,8.50891,108.171
100.893,8.94287,108.281
102.634,9.37683,108.402
104.381,9.8053,108.539
106.133,10.2283,108.682
107.468,10.3601,108.798
108.803,10.481,108.913
110.132,10.6073,109.034
111.462,10.7281,109.155
113.11,10.7117,109.402
114.758,10.6842,109.655
116.406,10.6567,109.907
118.048,10.6183,110.154
120.207,10.6073,110.396
122.366,10.5908,110.643
124.519,10.5688,110.885
126.672,10.5304,111.127
128.963,10.5908,111.368
131.254,10.6403,111.616
133.539,10.6787,111.863
135.824,10.7117,112.115
137.62,10.7776,112.313
139.417,10.8325,112.511
141.213,10.8875,112.714
143.004,10.9314,112.917
144.042,10.9369,113.044
145.08,10.9369,113.165
146.118,10.9314,113.286
147.151,10.9314,113.412
147.629,10.8929,113.362
148.107,10.8545,113.313
148.585,10.816,113.269
149.063,10.7831,113.22
149.238,10.7336,113.121
149.414,10.6842,113.016
149.59,10.6348,112.917
149.771,10.5853,112.813
149.716,10.5853,112.742
149.661,10.5853,112.67
149.606,10.5853,112.604
149.551,10.5853,112.533
149.002,10.5688,112.467
148.453,10.5469,112.407
147.903,10.5304,112.346
147.36,10.5084,112.286
145.519,10.4755,112.05
143.679,10.4315,111.819
141.844,10.3821,111.588
140.015,10.3217,111.357
135.917,10.0909,110.841
131.836,9.82727,110.341
127.76,9.53064,109.863
123.695,9.20105,109.407
118.856,8.66272,108.809
114.038,8.07495,108.254
109.232,7.43774,107.759
104.447,6.76758,107.314
101.305,5.99854,107.54
98.1683,5.24048,107.809
95.0317,4.50439,108.116
92.84,4.0979,108.528
90.6427,3.70789,108.957
88.4454,3.33435,109.402
86.2482,2.97729,109.858
84.6552,2.79602,110.198
83.0621,2.62024,110.544
81.4636,2.45544,110.896
79.8706,2.30164,111.248
78.6182,2.44446,111.33
77.3657,2.58728,111.412
76.1188,2.7356,111.489
74.8663,2.87842,111.566
74.0698,3.18054,111.566
73.2733,3.48267,111.561
72.4768,3.7793,111.555
71.6803,4.07593,111.544
71.2299,4.31763,111.396
70.7794,4.55383,111.242
70.329,4.79004,111.083
69.8785,5.02625,110.929
69.5929,5.24048,110.748
69.3127,5.44922,110.572
69.0271,5.66345,110.391
68.7415,5.87219,110.209
68.3459,6.01501,110.127
67.9559,6.15784,110.045
67.5659,6.30066,109.962
67.1814,6.44348,109.88
67.121,6.55334,109.803
67.0605,6.66321,109.72
67.0056,6.77856,109.638
66.9452,6.88843,109.561
66.9397,6.99829,109.484
66.9397,7.10815,109.413
66.9397,7.21802,109.336
66.9397,7.32788,109.265
67.0056,7.36084,109.27
67.077,7.3938,109.27
67.1429,7.42676,109.276
67.2144,7.45972,109.281
67.4725,7.43774,109.292
67.7307,7.41577,109.303
67.9889,7.3938,109.319
68.2471,7.36633,109.33
68.7744,7.42676,109.363
69.2963,7.48169,109.402
69.8236,7.54211,109.435
70.351,7.59705,109.473
71.3837,7.84973,109.413
72.4164,8.10791,109.363
73.4491,8.36609,109.314
74.4818,8.61877,109.265
75.932,9.03076,109.166
77.3822,9.44275,109.072
78.8269,9.85474,108.99
80.2771,10.2667,108.913
82.1393,10.5963,108.682
84.007,10.9314,108.463
85.8691,11.2775,108.248
87.7313,11.6235,108.045
90.1813,12.03,107.93
92.6367,12.4365,107.836
95.0922,12.8485,107.759
97.5531,13.266,107.699
100.135,13.5901,108.056
102.728,13.8977,108.43
105.315,14.1888,108.814
107.908,14.4635,109.215
110.05,14.6008,109.534
112.198,14.7327,109.858
114.34,14.848,110.187
116.483,14.9524,110.517
118.504,14.892,110.874
120.586,14.8096,111.248
122.668,14.7162,111.616
124.744,14.6118,111.978
126.953,14.4525,112.418
129.161,14.2767,112.846
131.358,14.0845,113.269
133.55,13.8812,113.681
135.901,13.7164,114.148
138.241,13.5352,114.604
140.576,13.3429,115.054
142.91,13.1287,115.494
144.866,13.0737,115.79
146.816,13.0133,116.093
148.766,12.9419,116.389
150.716,12.865,116.68
151.793,12.8046,116.79
152.864,12.7441,116.895
153.94,12.6837,116.999
155.012,12.6233,117.109
155.413,12.5354,117.032
155.819,12.453,116.955
156.22,12.3651,116.878
156.627,12.2827,116.801
156.561,12.2168,116.631
156.495,12.1454,116.466
156.429,12.0795,116.301
156.368,12.0081,116.131
155.88,11.9751,115.955
155.396,11.9366,115.779
154.907,11.8982,115.598
154.424,11.8597,115.422
153.512,11.8103,115.252
152.6,11.7609,115.087
151.694,11.7114,114.922
149.722,11.6455,114.587
147.75,11.5631,114.258
145.783,11.4752,113.934
143.822,11.3763,113.615
139.779,11.1511,112.835
135.753,10.8765,112.077
131.732,10.5524,111.341
127.727,10.1788,110.632
122.97,9.31091,109.94
118.235,8.39355,109.33
113.527,7.42676,108.798
108.847,6.427,108.353
105.227,5.33386,109.006
101.607,4.29016,109.731
97.9816,3.29041,110.517
94.3506,2.34558,111.363
91.4777,1.93909,112.11
88.5992,1.57104,112.874
85.7208,1.24146,113.659
82.8369,0.950317,114.456
81.1176,1.04919,114.917
79.3927,1.15906,115.373
77.6788,1.27991,115.829
75.9595,1.41724,116.279
75.0201,1.72485,116.34
74.0808,2.03247,116.395
73.147,2.34009,116.45
72.2076,2.6532,116.499
71.6473,3.01575,116.213
71.087,3.3728,115.922
70.5212,3.72986,115.631
69.9554,4.08142,115.334
69.5709,4.422,114.922
69.1809,4.76257,114.5
68.7909,5.09766,114.082
68.3954,5.43274,113.659
68.1097,5.74585,113.406
67.8241,6.05347,113.154
67.4451,6.36108,112.89
67.066,6.66321,112.626
67.088,6.86096,112.456
67.1045,7.05322,112.286
67.1265,7.25098,112.121
67.1484,7.44324,111.951
67.3242,7.48718,111.874
67.5055,7.53662,111.797
67.6868,7.58057,111.72
67.8625,7.63,111.643
68.0603,7.62451,111.616
68.2581,7.61902,111.594
68.4558,7.61353,111.566
68.6536,7.60803,111.539
69.0601,7.66296,111.517
69.4666,7.72339,111.495
69.873,7.77832,111.473
70.274,7.83875,111.451
71.1969,8.07495,111.324
72.1143,8.31665,111.198
73.0316,8.55835,111.072
73.949,8.80005,110.951
75.119,9.08569,110.764
76.2891,9.37134,110.577
77.4591,9.66248,110.396
78.6292,9.95911,110.226
80.1672,10.1898,110.067
81.7053,10.426,109.918
83.2434,10.6622,109.775
84.7815,10.9039,109.633
86.9128,11.2115,109.561
89.0442,11.5192,109.495
91.1755,11.8268,109.44
93.3014,12.1344,109.396
95.5811,12.4475,109.561
97.8552,12.7496,109.737
100.129,13.0463,109.918
102.404,13.3374,110.116
104.387,13.3374,110.555
106.359,13.3264,111
108.331,13.3044,111.44
110.303,13.2605,111.879
112.006,12.9419,112.379
113.698,12.6123,112.868
115.384,12.2662,113.346
117.131,11.9037,113.829
118.932,11.5796,114.027
120.729,11.2555,114.214
122.52,10.9204,114.39
124.305,10.5853,114.554
126.837,10.6238,114.23
129.37,10.6787,113.906
131.896,10.7446,113.588
134.423,10.8215,113.269
137.422,10.6897,113.472
140.416,10.5414,113.665
143.41,10.3821,113.851
146.393,10.2173,114.027
148.579,10.2777,114.071
150.76,10.3381,114.115
152.941,10.3986,114.159
155.121,10.4535,114.208
156.006,10.4315,114.164
156.89,10.4095,114.12
157.769,10.3876,114.077
158.654,10.3656,114.033
158.637,10.2997,113.857
158.621,10.2338,113.676
158.604,10.1678,113.494
158.346,10.0964,113.297
158.082,10.025,113.099
157.824,9.95361,112.901
157.571,9.8822,112.703
157.132,9.83276,112.571
156.698,9.77783,112.44
156.264,9.72839,112.313
155.83,9.67896,112.181
154.748,9.66248,112
153.671,9.65149,111.819
152.595,9.62952,111.638
151.518,9.60754,111.462
148.266,9.55811,111.05
145.014,9.4812,110.643
141.757,9.38782,110.237
138.461,9.28345,109.836
132.495,8.84399,109.221
126.552,8.34412,108.655
120.624,7.7948,108.149
114.725,7.19055,107.71
109.611,6.01501,108.166
104.513,4.88342,108.732
99.4208,3.80676,109.391
94.3341,2.79602,110.149
91.0822,2.33459,110.984
87.8357,1.92261,111.841
84.5837,1.56006,112.72
81.3373,1.24695,113.621
79.8871,1.48865,113.758
78.4424,1.73035,113.895
77.0032,1.97754,114.022
75.5585,2.23022,114.148
74.5148,2.79602,114.011
73.4656,3.36182,113.868
72.4219,3.92212,113.714
71.3727,4.47693,113.555
70.7135,4.88342,113.302
70.0543,5.28442,113.044
69.3896,5.68542,112.786
68.7305,6.08093,112.516
68.3954,6.28418,112.269
68.0603,6.48193,112.017
67.7252,6.68518,111.764
67.3846,6.88293,111.511
67.1704,7.10815,111.357
66.9507,7.32788,111.198
66.7365,7.5531,111.039
66.5167,7.77832,110.88
66.6595,7.8717,110.858
66.7969,7.97058,110.836
66.9397,8.06946,110.814
67.0825,8.16833,110.792
67.4121,8.12988,110.797
67.6813,8.08594,110.792
67.9449,8.04749,110.792
68.2141,8.00354,110.786
68.4833,7.97058,110.753
68.7524,7.94312,110.726
69.0216,7.91016,110.693
69.2908,7.88269,110.665
69.7083,7.83875,110.654
70.1312,7.78931,110.643
70.5487,7.74536,110.632
70.9662,7.70142,110.621
71.8506,7.85522,110.479
72.7405,8.01453,110.341
73.6249,8.16833,110.209
74.5148,8.32764,110.078
75.8221,8.61877,109.841
77.1295,8.9209,109.611
78.4314,9.22302,109.385
79.7333,9.53064,109.166
81.4362,9.89319,108.896
83.139,10.2667,108.633
84.8364,10.6458,108.38
86.5283,11.0303,108.133
88.407,11.4532,108.04
90.2802,11.8872,107.957
92.1588,12.3157,107.886
94.0375,12.7496,107.831
95.7678,13.0573,108.083
97.4982,13.3594,108.342
99.2285,13.6505,108.611
100.964,13.9307,108.885
102.448,14.09,109.193
103.925,14.2383,109.506
105.403,14.3756,109.825
106.88,14.5074,110.143
108.265,14.48,110.539
109.644,14.447,110.934
111.022,14.4031,111.324
112.401,14.3536,111.714
113.857,14.0625,112.17
115.307,13.7604,112.621
116.752,13.4473,113.06
118.191,13.1287,113.494
120.179,12.6782,113.862
122.162,12.2168,114.214
124.135,11.7444,114.543
126.096,11.261,114.862
128.826,11.1786,114.741
131.55,11.0962,114.615
134.275,11.0248,114.489
136.994,10.9589,114.351
139.691,11.1621,114.34
142.388,11.3654,114.34
145.085,11.5686,114.346
146.536,11.5851,114.516
147.986,11.5961,114.686
149.436,11.6016,114.862
150.886,11.6071,115.032
151.309,11.4532,114.988
151.727,11.3049,114.939
152.15,11.1511,114.89
152.573,11.0028,114.84
152.661,10.7996,114.62
152.743,10.5908,114.406
152.836,10.3876,114.192
152.924,10.1843,113.972
152.902,9.99756,113.824
152.875,9.81628,113.676
152.858,9.62952,113.527
152.836,9.44824,113.373
152.386,9.36584,113.192
151.941,9.28345,113.011
151.496,9.19556,112.83
151.051,9.10767,112.654
149.496,9.02527,112.407
147.942,8.93738,112.165
146.387,8.84399,111.923
144.838,8.73962,111.687
141.042,8.73413,111.127
137.258,8.69019,110.572
133.473,8.60779,110.023
129.699,8.49243,109.484
124.349,7.93762,108.896
119.015,7.32788,108.369
113.703,6.67419,107.902
108.413,5.97656,107.496
104.359,4.96582,107.836
100.305,3.98254,108.248
96.2622,3.02673,108.726
92.2137,2.10938,109.27
89.7583,1.77979,109.913
87.3029,1.48315,110.561
84.8474,1.2085,111.231
82.3865,0.966797,111.907
80.9473,1.14258,112.28
79.5026,1.32385,112.648
78.0634,1.52161,113.016
76.6241,1.71936,113.379
75.3882,2.1698,113.478
74.1522,2.62024,113.566
72.9163,3.07617,113.648
71.6803,3.52661,113.719
70.7849,4.01001,113.461
69.8895,4.49341,113.192
68.9886,4.96582,112.917
68.0878,5.43274,112.637
67.4506,5.79529,112.368
66.8134,6.15234,112.094
66.1707,6.50391,111.819
65.528,6.85547,111.539
65.2203,7.11365,111.39
64.9072,7.36633,111.242
64.5941,7.61902,111.094
64.1986,7.8717,110.929
64.1876,8.00903,110.901
64.1821,8.15186,110.88
